-44,	0,		0,	280
-11,	11,		0,	280
44,		0,		0,	280
-11,	11,		0,	280
-44,	0,		0,	280
-11,	11,		0,	280
44,		0,		0,	280
44,		0,		0,	280
-44,	-44,	0,	280
