-11,	0,		0,	360
-11,	0,		0,	360
0,		11,		0,	360
11,		0,		0,	360
11,		0,		0,	360
0,		11,		0,	360
-11,	0,		0,	360
-11,	0,		0,	360
33,		-33,	0,	345
-11,	0,		0,	345
-11,	0,		0,	345
0,		11,		0,	345
11,		0,		0,	345
11,		0,		0,	345
0,		11,		0,	345
-11,	0,		0,	345
-11,	0,		0,	345
33,		-33,	0,	390
-11,	0,		0,	390
-11,	0,		0,	390
0,		11,		0,	390
11,		0,		0,	390
11,		0,		0,	390
0,		11,		0,	390
-11,	0,		0,	390
-11,	0,		0,	390
