-25,	0,		0,	370
0,		0,		0,	400
-25,	0,		0,	400
0,		0,		0,	370
-25,	0,		0,	370
0,		0,		0,	400
-25,	0,		0,	400
0,		0,		0,	370
-25,	0,		0,	370
0,		0,		0,	400
-25,	0,		0,	400
0,		0,		0,	370
150,	0,		0,	370
25,		25,		0,	370
0,		0,		0,	400
25,		25,		0,	400
0,		0,		0,	370
25,		25,		0,	370
0,		0,		0,	400
25,		25,		0,	400
0,		0,		0,	370
25,		25,		0,	370
0,		0,		0,	400
25,		25,		0,	400
0,		0,		0,	370
-150,	-150,	0,	370
