-11,	0,		0,	345
-11,	0,		0,	345
0,		11,		0,	345
11,		0,		0,	345
11,		0,		0,	345
0,		11,		0,	345
-11,	0,		0,	345
-11,	0,		0,	345
22,		-22,	0,	390
-11,	0,		0,	390
-11,	0,		0,	390
0,		11,		0,	390
11,		0,		0,	390
11,		0,		0,	390
0,		11,		0,	390
-11,	0,		0,	390
-11,	0,		0,	390
