1446590695200430,65536,0,286,287,357650989,-1207701423,245.067032,2147483647
1446590695200430,65536,0,287,286,357651004,-1207701525,247.243881,2147483647
1446590696200430,65536,0,286,285,357650999,-1207701610,248.571243,2147483647
1446590696200430,65536,0,285,284,357650978,-1207701686,249.883789,2147483647
1446590697200431,65536,0,284,284,357650978,-1207701787,251.867188,2147483647
1446590697200431,65536,0,284,284,357651007,-1207701881,252.626190,2147483647
1446590698200431,65536,0,284,285,357651040,-1207701975,254.174728,2147483647
1446590698200431,65536,0,285,286,357651055,-1207702085,255.004440,2147483647
1446590699200431,65536,0,286,285,357651053,-1207702201,255.926010,2147483647
1446590699200431,65536,0,285,285,357651066,-1207702334,257.552002,2147483647
1446590700200432,65536,0,285,286,357651090,-1207702460,258.319214,2147483647
1446590700200432,65536,0,286,286,357651115,-1207702615,259.129150,2147483647
1446590701200432,65536,0,286,286,357651149,-1207702786,260.908844,2147483647
1446590701200432,65536,0,286,286,357651215,-1207702966,261.849548,2147483647
1446590702200432,65536,0,286,286,357651295,-1207703099,263.954071,2147483647
1446590702200432,65536,0,286,285,357651368,-1207703170,265.171448,2147483647
1446590703200433,65536,0,285,284,357651429,-1207703238,266.463501,2147483647
1446590703200433,65536,0,284,284,357651470,-1207703347,269.003998,2147483647
1446590704200433,65536,0,284,284,357651487,-1207703472,270.314880,2147483647
1446590704200433,65536,0,284,286,357651501,-1207703646,272.872437,2147483647
1446590705200434,65536,0,286,286,357651529,-1207703838,274.073151,2147483647
1446590705200434,65536,0,286,286,357651556,-1207704038,275.176697,2147483647
1446590706200434,65536,0,286,285,357651569,-1207704233,277.098694,2147483647
1446590706200434,65536,0,285,285,357651563,-1207704395,277.985870,2147483647
1446590707200434,131072,0,285,285,357651570,-1207704501,278.872070,2147483647
1446590707200434,131072,0,285,286,357651594,-1207704594,280.025482,2147483647
1446590708200435,131072,0,286,287,357651633,-1207704659,280.373199,2147483647
1446590708200435,131072,0,287,289,357651693,-1207704678,280.618195,2147483647
1446590709200435,50593792,0,289,287,357651761,-1207704680,280.877625,2147483647
1446590709200435,50593792,0,287,284,357651827,-1207704659,280.944946,2147483647
1446590710200435,50593792,0,284,278,357651933,-1207704561,281.025940,2147483647
1446590710200435,50593792,0,278,276,357652078,-1207704386,281.010162,2147483647
1446590711200436,50593792,0,276,275,357652190,-1207704195,280.969360,2147483647
1446590711200436,50593792,0,275,273,357652276,-1207704000,280.820068,2147483647
1446590712200436,50593792,0,273,271,357652380,-1207703774,280.759521,2147483647
1446590712200436,50593792,0,271,270,357652467,-1207703595,280.598602,2147483647
1446590713200436,50593792,0,270,269,357652580,-1207703399,280.545868,2147483647
1446590713200436,50593792,0,269,269,357652703,-1207703201,280.469666,2147483647
1446590714200437,50593792,0,269,269,357652804,-1207703015,280.380371,2147483647
1446590714200437,50593792,0,269,270,357652843,-1207702928,280.400970,2147483647
1446590715200437,50593792,0,270,271,357652819,-1207702920,280.491425,2147483647
1446590715200437,50593792,0,271,272,357652791,-1207702923,280.520691,2147483647
1446590716200438,50593792,0,272,273,357652782,-1207702921,280.520203,2147483647
1446590716200438,50593792,0,273,273,357652798,-1207702938,280.530945,2147483647
1446590717200438,50593792,0,273,273,357652800,-1207702972,280.588501,2147483647
1446590717200438,50593792,0,273,272,357652790,-1207702992,280.622223,2147483647
1446590718200438,50593792,0,272,271,357652795,-1207702999,280.545929,2147483647
1446590718200438,50593792,0,271,271,357652807,-1207703016,280.514221,2147483647
1446590719200439,50593792,0,271,272,357652808,-1207703025,280.529053,2147483647
1446590719200439,50593792,0,272,272,357652804,-1207703008,280.522705,2147483647
1446590720200439,50593792,0,272,273,357652800,-1207703001,280.493530,2147483647
1446590720200439,50593792,0,273,273,357652783,-1207703033,280.425110,2147483647
1446590721200439,50593792,0,273,272,357652778,-1207703045,280.425659,2147483647
1446590721200439,50593792,0,272,272,357652797,-1207703038,280.426727,2147483647
1446590722200440,50593792,0,272,273,357652810,-1207703037,280.395996,2147483647
1446590722200440,50593792,0,273,273,357652799,-1207703047,280.369415,2147483647
1446590723200440,50593792,0,273,271,357652775,-1207703051,280.334564,2147483647
1446590723200440,50593792,0,271,271,357652794,-1207703052,280.286438,2147483647
1446590724200440,50593792,0,271,271,357652826,-1207703064,280.299255,2147483647
1446590724200440,50593792,0,271,272,357652808,-1207703062,280.362946,2147483647
1446590725200441,50593792,0,272,272,357652778,-1207703045,280.360565,2147483647
1446590725200441,50593792,0,272,272,357652799,-1207703049,280.320984,2147483647
1446590726200441,50593792,0,272,273,357652819,-1207703059,280.362854,2147483647
1446590726200441,50593792,0,273,272,357652794,-1207703043,280.385712,2147483647
1446590727200442,50593792,0,272,272,357652774,-1207703034,280.380219,2147483647
1446590727200442,50593792,0,272,272,357652792,-1207703052,280.369446,2147483647
1446590728200442,50593792,0,272,272,357652801,-1207703069,280.366333,2147483647
1446590728200442,50593792,0,272,272,357652784,-1207703054,280.402283,2147483647
1446590729200442,50593792,0,272,272,357652788,-1207703045,280.389282,2147483647
1446590729200442,50593792,0,272,272,357652788,-1207703056,280.390594,2147483647
1446590730200443,50593792,0,272,272,357652782,-1207703072,280.378235,2147483647
1446590730200443,50593792,0,272,272,357652786,-1207703073,280.385742,2147483647
1446590731200443,50593792,0,272,272,357652784,-1207703059,280.402893,2147483647
1446590731200443,50593792,0,272,271,357652779,-1207703052,280.422424,2147483647
1446590732200443,50593792,0,271,272,357652785,-1207703059,280.416168,2147483647
1446590732200443,50593792,0,272,271,357652780,-1207703061,280.423462,2147483647
1446590733200444,50593792,0,271,271,357652784,-1207703052,280.432861,2147483647
1446590733200444,50593792,0,271,271,357652789,-1207703045,280.464417,2147483647
1446590734200444,50593792,0,271,272,357652786,-1207703054,280.439148,2147483647
1446590734200444,50593792,0,272,272,357652781,-1207703054,280.433411,2147483647
1446590735200444,50593792,0,272,271,357652774,-1207703042,280.388794,2147483647
1446590735200444,50593792,0,271,271,357652786,-1207703054,280.376556,2147483647
1446590736200445,50593792,0,271,272,357652786,-1207703061,280.384521,2147483647
1446590736200445,50593792,0,272,272,357652774,-1207703041,280.433655,2147483647
1446590737200445,50593792,0,272,272,357652782,-1207703035,280.459747,2147483647
1446590737200445,50593792,0,272,272,357652794,-1207703042,280.492828,2147483647
1446590738200446,50593792,0,272,272,357652805,-1207703042,280.539856,2147483647
1446590738200446,50593792,0,272,272,357652799,-1207703026,280.575897,2147483647
1446590739200446,50593792,0,272,271,357652789,-1207703026,280.572815,2147483647
1446590739200446,50593792,0,271,271,357652783,-1207703040,280.557465,2147483647
1446590740200446,50593792,0,271,272,357652785,-1207703046,280.615906,2147483647
1446590740200446,50593792,0,272,272,357652772,-1207703043,280.633301,2147483647
1446590741200447,50593792,0,272,272,357652775,-1207703056,280.607697,2147483647
1446590741200447,50593792,0,272,272,357652784,-1207703064,280.629608,2147483647
1446590742200447,50593792,0,272,272,357652780,-1207703035,280.629303,2147483647
1446590742200447,50593792,0,272,272,357652790,-1207703034,280.591858,2147483647
1446590743200447,50593792,0,272,271,357652803,-1207703052,280.489746,2147483647
1446590749200449,131072,0,274,273,357652483,-1207703458,280.441345,2147483647
1446590749200449,131072,0,273,273,357652513,-1207703586,280.446320,2147483647
1446590749200449,131072,0,273,273,357652535,-1207703672,280.476562,2147483647
1446590750200450,131072,0,273,272,357652525,-1207703717,280.538635,2147483647
1446590750200450,131072,0,272,272,357652488,-1207703767,280.546448,2147483647
1446590751200450,131072,0,272,272,357652441,-1207703810,280.503021,2147483647
1446590752200451,131072,0,272,273,357652372,-1207703828,280.524017,2147483647
1446590752200451,131072,0,273,273,357652293,-1207703820,280.480560,2147483647
1446590753200451,131072,0,273,271,357652205,-1207703813,280.327972,2147483647
1446590753200451,131072,0,271,271,357652103,-1207703838,280.298401,2147483647
1446590753200451,131072,0,271,272,357652040,-1207703900,280.267151,2147483647
1446590754200451,131072,0,272,273,357652044,-1207703986,280.303162,2147483647
1446590754200451,131072,0,273,273,357652089,-1207704083,280.316528,2147483647
1446590755200452,131072,0,273,272,357652158,-1207704156,280.369354,2147483647
1446590756200452,131072,0,272,272,357652228,-1207704207,280.426422,2147483647
1446590756200452,131072,0,272,272,357652270,-1207704224,280.501251,2147483647
1446590757200452,131072,0,272,273,357652280,-1207704192,280.598450,2147483647
1446590757200452,131072,0,273,273,357652257,-1207704108,280.611938,2147483647
1446590757200452,131072,0,273,273,357652206,-1207704021,280.617615,2147483647
1446590758200453,131072,0,273,273,357652137,-1207703958,280.507202,2147483647
1446590758200453,131072,0,273,273,357652094,-1207703949,280.490387,2147483647
1446590759200453,131072,0,273,272,357652086,-1207703960,280.487091,2147483647
1446590759200453,131072,0,272,273,357652086,-1207703975,280.497772,2147483647
1446590760200453,131072,0,273,273,357652088,-1207704002,280.519348,2147483647
1446590761200454,131072,0,273,274,357652097,-1207704046,280.545868,2147483647
1446590761200454,131072,0,274,274,357652105,-1207704088,280.579712,2147483647
1446590761200454,131072,0,274,273,357652102,-1207704111,280.592316,2147483647
1446590762200454,131072,0,273,272,357652099,-1207704142,280.519012,2147483647
1446590762200454,50593792,0,272,272,357652124,-1207704172,280.502899,2147483647
1446590763200454,50593792,0,272,270,357652184,-1207704107,280.509064,2147483647
1446590764200455,50593792,0,270,266,357652299,-1207703950,280.388885,2147483647
1446590764200455,50593792,0,266,266,357652442,-1207703781,280.320496,2147483647
1446590765200455,50593792,0,266,269,357652538,-1207703628,280.343567,2147483647
1446590765200455,50593792,0,269,269,357652620,-1207703401,280.381439,2147483647
1446590765200455,50593792,0,269,268,357652712,-1207703193,280.319153,2147483647
1446590766200456,50593792,0,268,267,357652828,-1207703052,280.191833,2147483647
1446590766200456,50593792,0,267,269,357652867,-1207702990,280.290894,2147483647
1446590767200456,50593792,0,269,273,357652820,-1207702991,280.474945,2147483647
1446590768200456,50593792,0,273,272,357652774,-1207703016,280.457550,2147483647
1446590768200456,50593792,0,272,269,357652788,-1207703010,280.371307,2147483647
1446590769200457,50593792,0,269,269,357652797,-1207703025,280.298462,2147483647
1446590769200457,50593792,0,269,271,357652772,-1207703061,280.289337,2147483647
1446590769200457,50593792,0,271,271,357652765,-1207703070,280.265137,2147483647
1446590770200457,50593792,0,271,270,357652788,-1207703072,280.176727,2147483647
1446590770200457,50593792,0,270,270,357652795,-1207703078,280.155609,2147483647
1446590771200457,50593792,0,270,272,357652792,-1207703080,280.074463,2147483647
1446590771200457,50593792,0,272,272,357652790,-1207703073,280.052948,2147483647
1446590772200458,50593792,0,272,271,357652793,-1207703063,280.026337,2147483647
1446590773200458,50593792,0,271,269,357652802,-1207703071,279.977997,2147483647
1446590773200458,50593792,0,269,269,357652808,-1207703070,280.005890,2147483647
1446590773200458,50593792,0,269,269,357652795,-1207703067,280.020996,2147483647
1446590774200458,50593792,0,269,269,357652782,-1207703067,279.989960,2147483647
1446590774200458,50593792,0,269,268,357652793,-1207703079,279.964081,2147483647
1446590775200459,50593792,0,268,268,357652807,-1207703072,280.019012,2147483647
1446590775200459,50593792,0,268,267,357652794,-1207703061,280.035492,2147483647
1446590776200459,50593792,0,267,268,357652778,-1207703062,280.021912,2147483647
1446590777200459,50593792,0,268,269,357652795,-1207703067,279.971008,2147483647
1446590777200459,50593792,0,269,269,357652816,-1207703069,280.004242,2147483647
1446590778200460,50593792,0,269,268,357652806,-1207703072,280.093689,2147483647
1446590778200460,50593792,0,268,268,357652792,-1207703068,280.085968,2147483647
1446590778200460,50593792,0,268,268,357652803,-1207703064,280.105164,2147483647
1446590779200460,50593792,0,268,269,357652809,-1207703068,280.154541,2147483647
1446590779200460,50593792,0,269,269,357652790,-1207703076,280.184479,2147483647
1446590780200461,50593792,0,269,268,357652787,-1207703077,280.174164,2147483647
1446590781200461,131072,0,268,268,357652790,-1207703071,280.153320,2147483647
1446590781200461,131072,0,268,269,357652760,-1207703065,280.160400,2147483647
1446590782200461,131072,0,269,271,357652680,-1207703103,280.085785,2147483647
1446590782200461,131072,0,271,270,357652574,-1207703188,280.053528,2147483647
1446590782200461,131072,0,270,270,357652447,-1207703289,280.044647,2147483647
1446590783200462,131072,0,270,270,357652304,-1207703409,280.051880,2147483647
1446590783200462,131072,0,270,270,357652169,-1207703553,280.044128,2147483647
1446590784200462,131072,0,270,270,357652022,-1207703710,280.039062,2147483647
1446590785200462,131072,0,270,270,357651886,-1207703811,280.060089,2147483647
1446590785200462,131072,0,270,269,357651759,-1207703958,280.032043,2147483647
1446590786200463,65536,0,269,271,357651686,-1207704178,280.111603,2147483647
1446590786200463,65536,0,271,271,357651638,-1207704385,280.354156,2147483647
1446590786200463,65536,0,271,271,357651573,-1207704504,280.841370,2147483647
1446590787200463,65536,0,271,269,357651495,-1207704569,281.810608,2147483647
1446590787200463,65536,0,269,269,357651447,-1207704641,282.072052,2147483647
1446590788200463,65536,0,269,269,357651436,-1207704712,282.173218,2147483647
1446590789200464,65536,0,269,268,357651436,-1207704770,282.080841,2147483647
1446590789200464,65536,0,268,269,357651401,-1207704760,282.042206,2147483647
1446590790200464,65536,0,269,270,357651339,-1207704704,281.946289,2147483647
1446590790200464,65536,0,270,269,357651301,-1207704653,281.748627,2147483647
1446590790200464,65536,0,269,269,357651276,-1207704610,281.463074,2147483647
1446590791200464,65536,0,269,271,357651226,-1207704568,280.752747,2147483647
1446590791200464,65536,0,271,272,357651188,-1207704511,280.349854,2147483647
1446590792200465,65536,0,272,274,357651170,-1207704463,279.129211,2147483647
1446590793200465,65536,0,274,273,357651171,-1207704411,278.245422,2147483647
1446590793200465,65536,0,273,272,357651187,-1207704349,277.252777,2147483647
1446590794200466,65536,0,272,269,357651201,-1207704257,275.427094,2147483647
1446590794200466,65536,0,269,270,357651203,-1207704140,274.673035,2147483647
1446590794200466,65536,0,270,271,357651184,-1207704022,273.894135,2147483647
1446590795200466,65536,0,271,273,357651151,-1207703887,272.014465,2147483647
1446590795200466,65536,0,273,274,357651111,-1207703770,270.697998,2147483647
1446590796200466,65536,0,274,272,357651063,-1207703634,267.585571,2147483647
1446590797200467,65536,0,272,273,357651002,-1207703510,265.854523,2147483647
1446590797200467,65536,0,273,274,357650942,-1207703380,264.067047,2147483647
1446590798200467,65536,0,274,276,357650904,-1207703228,260.403992,2147483647
1446590798200467,65536,0,276,276,357650895,-1207703048,258.749573,2147483647
1446590798200467,65536,0,276,276,357650889,-1207702848,257.269531,2147483647
1446590799200467,65536,0,276,277,357650891,-1207702661,254.550522,2147483647
1446590799200467,65536,0,277,277,357650897,-1207702529,253.188751,2147483647
1446590800200468,65536,0,277,274,357650888,-1207702446,250.512955,2147483647
1446590800200468,65536,0,274,271,357650875,-1207702388,249.520309,2147483647
1446590801200468,65536,0,271,269,357650890,-1207702354,249.069962,2147483647
1446590802200468,65536,0,269,274,357650904,-1207702351,248.180954,2147483647
1446590802200468,65536,0,274,275,357650945,-1207702360,248.003098,2147483647
1446590803200469,65536,0,275,277,357650997,-1207702362,248.027878,2147483647
1446590803200469,65536,0,277,279,357651017,-1207702335,247.728088,2147483647
1446590803200469,65536,0,279,280,357651011,-1207702280,247.588470,2147483647
1446590804200469,65536,0,280,274,357651008,-1207702247,247.019760,2147483647
1446590804200469,65536,0,274,275,357651000,-1207702239,246.256561,2147483647
1446590805200469,65536,0,275,279,357650962,-1207702201,246.006958,2147483647
1446590806200470,65536,0,279,280,357650962,-1207702132,246.705017,2147483647
1446590806200470,65536,0,280,279,357651008,-1207702121,247.011383,2147483647
1446590807200470,65536,0,279,281,357651042,-1207702201,247.269424,2147483647
1446590807200470,65536,0,281,282,357651044,-1207702328,247.089966,2147483647
1446590807200470,65536,0,282,285,357651024,-1207702439,246.934311,2147483647
1446590808200471,65536,0,285,283,357651023,-1207702499,246.746780,2147483647
1446590808200471,65536,0,283,283,357651035,-1207702550,246.634964,2147483647
1446590809200471,65536,0,283,284,357651041,-1207702573,246.576859,2147483647
1446590810200471,65536,0,284,285,357651039,-1207702560,246.470856,2147483647
1446590810200471,65536,0,285,285,357651030,-1207702525,246.189331,2147483647
1446590811200472,65536,0,285,284,357651028,-1207702517,245.593765,2147483647
1446590811200472,65536,0,284,282,357651024,-1207702544,245.075150,2147483647
1446590811200472,65536,0,282,279,357651000,-1207702569,244.526932,2147483647
1446590812200472,65536,0,279,276,357650982,-1207702581,244.061569,2147483647
1446590812200472,65536,0,276,274,357650984,-1207702566,243.950516,2147483647
1446590813200472,65536,0,274,278,357650953,-1207702539,243.717926,2147483647
1446590814200473,65536,0,278,279,357650920,-1207702480,243.668289,2147483647
1446590814200473,65536,0,279,282,357650928,-1207702422,243.463440,2147483647
1446590815200473,65536,0,282,289,357650951,-1207702419,242.589050,2147483647
1446590815200473,65536,0,289,291,357650950,-1207702425,242.231567,2147483647
1446590815200473,65536,0,291,291,357650944,-1207702396,242.098831,2147483647
1446590816200473,65536,0,291,289,357650939,-1207702376,242.167725,2147483647
1446590816200473,65536,0,289,288,357650949,-1207702374,242.240021,2147483647
1446590817200474,65536,0,288,287,357650964,-1207702374,242.264297,2147483647
1446590818200474,65536,0,287,287,357650953,-1207702356,242.374008,2147483647
1446590818200474,65536,0,287,287,357650925,-1207702337,242.543930,2147483647
1446590819200474,65536,0,287,287,357650920,-1207702341,242.513519,2147483647
1446590819200474,65536,0,287,288,357650948,-1207702358,242.294785,2147483647
1446590819200474,65536,0,288,289,357651001,-1207702356,241.982529,2147483647
1446590820200475,65536,0,289,289,357651022,-1207702329,241.605118,2147483647
1446590820200475,65536,0,289,289,357651017,-1207702303,241.665924,2147483647
1446590821200475,65536,0,289,291,357651041,-1207702311,241.828781,2147483647
1446590821200475,65536,0,291,292,357651063,-1207702342,241.834290,2147483647
1446590822200475,65536,0,292,290,357651049,-1207702347,241.860428,2147483647
1446590823200476,65536,0,290,290,357651044,-1207702317,241.637329,2147483647
1446590823200476,65536,0,290,292,357651065,-1207702290,241.335098,2147483647
1446590824200476,65536,0,292,293,357651074,-1207702291,241.332291,2147483647
1446590824200476,65536,0,293,291,357651064,-1207702301,241.178040,2147483647
1446590824200476,65536,0,291,291,357651057,-1207702300,241.134201,2147483647
1446590825200477,65536,0,291,291,357651057,-1207702291,241.230896,2147483647
1446590826200477,65536,0,291,291,357651053,-1207702296,241.351486,2147483647
1446590826200477,65536,0,291,290,357651046,-1207702302,241.448746,2147483647
1446590827200477,65536,0,290,290,357651043,-1207702299,241.524521,2147483647
1446590827200477,65536,0,290,290,357651043,-1207702291,241.529526,2147483647
1446590827200477,65536,0,290,290,357651041,-1207702288,241.555710,2147483647
1446590828200478,65536,0,290,289,357651040,-1207702290,241.544632,2147483647
1446590828200478,65536,0,289,289,357651046,-1207702288,241.519058,2147483647
1446590829200478,65536,0,289,289,357651049,-1207702287,241.349609,2147483647
1446590829200478,65536,0,289,289,357651038,-1207702299,241.274246,2147483647
1446590830200478,65536,0,289,288,357651034,-1207702302,241.277313,2147483647
1446590831200479,65536,0,288,288,357651035,-1207702296,241.250870,2147483647
1446590831200479,65536,0,288,288,357651036,-1207702301,241.231339,2147483647
1446590832200479,65536,0,288,288,357651024,-1207702306,241.159546,2147483647
1446590832200479,65536,0,288,287,357651024,-1207702312,241.137512,2147483647
1446590832200479,65536,0,287,287,357651034,-1207702307,241.173004,2147483647
1446590833200479,65536,0,287,287,357651045,-1207702305,241.268448,2147483647
1446590833200479,65536,0,287,287,357651049,-1207702308,241.326309,2147483647
1446590834200480,65536,0,287,287,357651041,-1207702308,241.382721,2147483647
1446590835200480,65536,0,287,286,357651037,-1207702311,241.544968,2147483647
1446590855200487,65536,0,285,285,357650981,-1207702306,241.502579,2147483647
1446590855200487,65536,0,285,285,357651001,-1207702295,241.566971,2147483647
1446590856200487,65536,0,285,285,357651023,-1207702291,241.642532,2147483647
1446590856200487,65536,0,285,285,357651035,-1207702287,241.706024,2147483647
1446590857200488,65536,0,285,285,357651026,-1207702288,241.772156,2147483647
1446590857200488,65536,0,285,286,357651015,-1207702289,241.848221,2147483647
1446590858200488,65536,0,286,286,357651007,-1207702291,241.848068,2147483647
1446590858200488,65536,0,286,286,357651007,-1207702300,241.852219,2147483647
1446590859200488,65536,0,286,286,357651006,-1207702311,241.874374,2147483647
1446590859200488,65536,0,286,286,357651015,-1207702315,241.893066,2147483647
1446590860200489,65536,0,286,286,357651026,-1207702318,241.906387,2147483647
1446590860200489,65536,0,286,286,357651020,-1207702310,241.894577,2147483647
1446590861200489,65536,0,286,286,357651003,-1207702301,241.885605,2147483647
1446590861200489,65536,0,286,286,357650990,-1207702299,241.865311,2147483647
1446590862200490,65536,0,286,286,357650993,-1207702308,241.841583,2147483647
1446590862200490,65536,0,286,286,357651006,-1207702313,241.862869,2147483647
1446590863200490,65536,0,286,286,357650996,-1207702316,241.896072,2147483647
